
SQL*Plus: Release 10.2.0.3.0 - Production on Tue Aug 5 11:48:36 2014

Copyright (c) 1982, 2006, Oracle.  All Rights Reserved.


Connected to:
Oracle8i Release 8.1.7.4.0 - Production
JServer Release 8.1.7.4.0 - Production

SQL> SQL> 
ODCICOST		       TYPE		  SYS
ODCIFUNCINFO		       TYPE		  SYS
ODCIINDEXALTEROPTIONDUMP       PROCEDURE	  SYS
ODCIINDEXCTX		       TYPE		  SYS
ODCIINDEXINFO		       TYPE		  SYS
ODCIINDEXINFODUMP	       PROCEDURE	  SYS
ODCIOBJECT		       TYPE		  SYS
ODCIOBJECTLIST		       TYPE		  SYS
ODCIPREDINFO		       TYPE		  SYS
ODCIPREDINFODUMP	       PROCEDURE	  SYS
ODCIQUERYINFO		       TYPE		  SYS
ODCIQUERYINFODUMP	       PROCEDURE	  SYS
ODCIRIDLIST		       TYPE		  SYS
ODCISTATSOPTIONS	       TYPE		  SYS
ODCISTATSOPTIONSDUMP	       PROCEDURE	  SYS
OJB_SEQ 		       SYNONYM		  PUBLIC
ORA_CLIENT_IP_ADDRESS	       SYNONYM		  PUBLIC
ORA_DATABASE_NAME	       SYNONYM		  PUBLIC
ORA_DES_ENCRYPTED_PASSWORD     SYNONYM		  PUBLIC
ORA_DICT_OBJ_NAME	       SYNONYM		  PUBLIC
ORA_DICT_OBJ_NAME_LIST	       SYNONYM		  PUBLIC
ORA_DICT_OBJ_OWNER	       SYNONYM		  PUBLIC
ORA_DICT_OBJ_OWNER_LIST        SYNONYM		  PUBLIC
ORA_DICT_OBJ_TYPE	       SYNONYM		  PUBLIC
ORA_GRANTEE		       SYNONYM		  PUBLIC
ORA_INSTANCE_NUM	       SYNONYM		  PUBLIC
ORA_IS_ALTER_COLUMN	       SYNONYM		  PUBLIC
ORA_IS_CREATING_NESTED_TABLE   SYNONYM		  PUBLIC
ORA_IS_DROP_COLUMN	       SYNONYM		  PUBLIC
ORA_IS_SERVERERROR	       SYNONYM		  PUBLIC
ORA_KGLR7_DB_LINKS	       VIEW		  SYS
ORA_KGLR7_DB_LINKS	       SYNONYM		  PUBLIC
ORA_KGLR7_DEPENDENCIES	       VIEW		  SYS
ORA_KGLR7_DEPENDENCIES	       SYNONYM		  PUBLIC
ORA_KGLR7_IDL_CHAR	       VIEW		  SYS
ORA_KGLR7_IDL_CHAR	       SYNONYM		  PUBLIC
ORA_KGLR7_IDL_SB4	       VIEW		  SYS
ORA_KGLR7_IDL_SB4	       SYNONYM		  PUBLIC
ORA_KGLR7_IDL_UB1	       VIEW		  SYS
ORA_KGLR7_IDL_UB1	       SYNONYM		  PUBLIC
ORA_KGLR7_IDL_UB2	       VIEW		  SYS
ORA_KGLR7_IDL_UB2	       SYNONYM		  PUBLIC
ORA_LOGIN_USER		       SYNONYM		  PUBLIC
ORA_PRIVILEGE_LIST	       SYNONYM		  PUBLIC
ORA_REVOKEE		       SYNONYM		  PUBLIC
ORA_SERVER_ERROR	       SYNONYM		  PUBLIC
ORA_SYSEVENT		       SYNONYM		  PUBLIC
ORA_WITH_GRANT_OPTION	       SYNONYM		  PUBLIC
ORDERUNIT		       SYNONYM		  PUBLIC
ORE_TYPE		       SYNONYM		  PUBLIC
ORGANIZATION		       SYNONYM		  PUBLIC
OSA_TB_ACOTCOLE 	       SYNONYM		  PUBLIC
OSA_TB_ACTGENCA 	       SYNONYM		  PUBLIC
OSA_TB_ACTGENMO 	       SYNONYM		  PUBLIC
OSA_TB_ACTIVCAM 	       SYNONYM		  PUBLIC
OSA_TB_ACTIVGEN 	       SYNONYM		  PUBLIC
OSA_TB_ACTIVGRIF	       SYNONYM		  PUBLIC
OSA_TB_ACTIVIDADES	       SYNONYM		  PUBLIC
OSA_TB_ACTIVMOT 	       SYNONYM		  PUBLIC
OSA_TB_ACTIVOR		       SYNONYM		  PUBLIC
OSA_TB_ALMACEN		       SYNONYM		  PUBLIC
OSA_TB_ARRANQUES	       SYNONYM		  PUBLIC
OSA_TB_BACAPO		       SYNONYM		  PUBLIC
OSA_TB_BOMBAS		       SYNONYM		  PUBLIC
OSA_TB_BOMHOPED 	       SYNONYM		  PUBLIC
OSA_TB_BOMOPA		       SYNONYM		  PUBLIC
OSA_TB_BOMPAUTA 	       SYNONYM		  PUBLIC
OSA_TB_CAMARAS		       SYNONYM		  PUBLIC
OSA_TB_CAMPAUTA 	       SYNONYM		  PUBLIC
OSA_TB_CANERIAS 	       SYNONYM		  PUBLIC
OSA_TB_CAPESTA		       SYNONYM		  PUBLIC
OSA_TB_CEQUID		       SYNONYM		  PUBLIC
OSA_TB_CEQUIH		       SYNONYM		  PUBLIC
OSA_TB_CIUDADES 	       SYNONYM		  PUBLIC
OSA_TB_CLIENOSA 	       SYNONYM		  PUBLIC
OSA_TB_CLIPAFAC 	       SYNONYM		  PUBLIC
OSA_TB_CLIPASO		       SYNONYM		  PUBLIC
OSA_TB_CLOAPO		       SYNONYM		  PUBLIC
OSA_TB_CLUNID		       SYNONYM		  PUBLIC
OSA_TB_COLECTOR 	       SYNONYM		  PUBLIC
OSA_TB_COLPAUTA 	       SYNONYM		  PUBLIC
OSA_TB_CTASCON		       SYNONYM		  PUBLIC
OSA_TB_DIAGNOPE 	       SYNONYM		  PUBLIC
OSA_TB_DIFICHI		       SYNONYM		  PUBLIC
OSA_TB_DIFICPO		       SYNONYM		  PUBLIC
OSA_TB_DIFIESCA 	       SYNONYM		  PUBLIC
OSA_TB_DIFIOBSE 	       SYNONYM		  PUBLIC
OSA_TB_DIFIRAD		       SYNONYM		  PUBLIC
OSA_TB_DIFITAPA 	       SYNONYM		  PUBLIC
OSA_TB_DISTRIBUC	       SYNONYM		  PUBLIC
OSA_TB_DOCLIPA		       SYNONYM		  PUBLIC
OSA_TB_DOMICIL		       SYNONYM		  PUBLIC
OSA_TB_DOMICLE		       SYNONYM		  PUBLIC
OSA_TB_EMPRESAS 	       SYNONYM		  PUBLIC
OSA_TB_ENVASES		       SYNONYM		  PUBLIC
OSA_TB_ESTADOS		       SYNONYM		  PUBLIC
OSA_TB_ESTAMED		       SYNONYM		  PUBLIC
OSA_TB_ESTANQUES	       SYNONYM		  PUBLIC
OSA_TB_ESTRUFAC 	       SYNONYM		  PUBLIC
OSA_TB_EVENVASE 	       SYNONYM		  PUBLIC
OSA_TB_EXISTENCIAS	       SYNONYM		  PUBLIC
OSA_TB_FACPARAM 	       SYNONYM		  PUBLIC
OSA_TB_FAMILIA		       SYNONYM		  PUBLIC
OSA_TB_FAOPCION 	       SYNONYM		  PUBLIC
OSA_TB_FAUSUAR		       SYNONYM		  PUBLIC
OSA_TB_FBOLBAN		       SYNONYM		  PUBLIC
OSA_TB_FCONDEU		       SYNONYM		  PUBLIC
OSA_TB_FDEBOLBA 	       SYNONYM		  PUBLIC
OSA_TB_FFACBAN		       SYNONYM		  PUBLIC
OSA_TB_FFACTURA 	       SYNONYM		  PUBLIC
OSA_TB_FHDETFA		       SYNONYM		  PUBLIC
OSA_TB_FHLECTURAS	       SYNONYM		  PUBLIC
OSA_TB_FHREFAC		       SYNONYM		  PUBLIC
OSA_TB_FLECTUME 	       SYNONYM		  PUBLIC
OSA_TB_FNUMBOL		       SYNONYM		  PUBLIC
OSA_TB_FOBSER		       SYNONYM		  PUBLIC
OSA_TB_FPROSA		       SYNONYM		  PUBLIC
OSA_TB_FSPAUDIT 	       SYNONYM		  PUBLIC
OSA_TB_FUSUOPC		       SYNONYM		  PUBLIC
OSA_TB_GCLIENTE 	       SYNONYM		  PUBLIC
OSA_TB_GRIFOS		       SYNONYM		  PUBLIC
OSA_TB_GRIFPAUTA	       SYNONYM		  PUBLIC
OSA_TB_GRUMATE		       SYNONYM		  PUBLIC
OSA_TB_HISTOCER 	       SYNONYM		  PUBLIC
OSA_TB_HISTOEVE 	       SYNONYM		  PUBLIC
OSA_TB_HISTOLEC 	       SYNONYM		  PUBLIC
OSA_TB_HISTOMAN 	       SYNONYM		  PUBLIC
OSA_TB_JORNADIA 	       SYNONYM		  PUBLIC
OSA_TB_LECTBOMD 	       SYNONYM		  PUBLIC
OSA_TB_LECTUDIA 	       SYNONYM		  PUBLIC
OSA_TB_LECTUMAN 	       SYNONYM		  PUBLIC
OSA_TB_LECTUMEN 	       SYNONYM		  PUBLIC
OSA_TB_LECTURAS 	       SYNONYM		  PUBLIC
OSA_TB_LECT_MENSU	       SYNONYM		  PUBLIC
OSA_TB_LEDIESTK 	       SYNONYM		  PUBLIC
OSA_TB_LUGARFI		       SYNONYM		  PUBLIC
OSA_TB_MATERIALES	       SYNONYM		  PUBLIC
OSA_TB_MEDIAMETROS	       SYNONYM		  PUBLIC
OSA_TB_MEDIDORES	       SYNONYM		  PUBLIC
OSA_TB_MEDIDOSA 	       SYNONYM		  PUBLIC
OSA_TB_MEDILUZ		       SYNONYM		  PUBLIC
OSA_TB_MODREL		       SYNONYM		  PUBLIC
OSA_TB_MOTIVSER 	       SYNONYM		  PUBLIC
OSA_TB_MOTORES		       SYNONYM		  PUBLIC
OSA_TB_MOTPAUTA 	       SYNONYM		  PUBLIC
OSA_TB_MOVBOMBA 	       SYNONYM		  PUBLIC
OSA_TB_MOVEXIS		       SYNONYM		  PUBLIC
OSA_TB_MOVMATE		       SYNONYM		  PUBLIC
OSA_TB_MOVMOTO		       SYNONYM		  PUBLIC
OSA_TB_NUMOTE		       SYNONYM		  PUBLIC
OSA_TB_ORDECAM		       SYNONYM		  PUBLIC
OSA_TB_ORDECOL		       SYNONYM		  PUBLIC
OSA_TB_ORDEGRIF 	       SYNONYM		  PUBLIC
OSA_TB_ORDEMOT		       SYNONYM		  PUBLIC
OSA_TB_ORDENES		       SYNONYM		  PUBLIC
OSA_TB_PARAMQUI 	       SYNONYM		  PUBLIC
OSA_TB_PAUTAS		       SYNONYM		  PUBLIC
OSA_TB_PERSONAL 	       SYNONYM		  PUBLIC
OSA_TB_PGESTAD		       SYNONYM		  PUBLIC
OSA_TB_PLANOS		       SYNONYM		  PUBLIC
OSA_TB_PMBOMBAS 	       SYNONYM		  PUBLIC
OSA_TB_PMCAMARAS	       SYNONYM		  PUBLIC
OSA_TB_PMCOLEC		       SYNONYM		  PUBLIC
OSA_TB_PMGRIFOS 	       SYNONYM		  PUBLIC
OSA_TB_PMMOTORES	       SYNONYM		  PUBLIC
OSA_TB_PREDOMI		       SYNONYM		  PUBLIC
OSA_TB_PTIEMPO		       SYNONYM		  PUBLIC
OSA_TB_PVALAGPOT	       SYNONYM		  PUBLIC
OSA_TB_RECONSU		       SYNONYM		  PUBLIC
OSA_TB_REDES		       SYNONYM		  PUBLIC
OSA_TB_REPOSIC		       SYNONYM		  PUBLIC
OSA_TB_RESUESTAD	       SYNONYM		  PUBLIC
OSA_TB_SECTOFAC 	       SYNONYM		  PUBLIC
OSA_TB_SECTORES 	       SYNONYM		  PUBLIC
OSA_TB_SERVICIOS	       SYNONYM		  PUBLIC
OSA_TB_SISTEMAS 	       SYNONYM		  PUBLIC
OSA_TB_SITASIS		       SYNONYM		  PUBLIC
OSA_TB_SITUAMED 	       SYNONYM		  PUBLIC
OSA_TB_TARIFAS		       SYNONYM		  PUBLIC
OSA_TB_TBOMBAS		       SYNONYM		  PUBLIC
OSA_TB_TCLIENTES	       SYNONYM		  PUBLIC
OSA_TB_TEQUIPOS 	       SYNONYM		  PUBLIC
OSA_TB_TIPOCLIO 	       SYNONYM		  PUBLIC
OSA_TB_TIPOSER		       SYNONYM		  PUBLIC
OSA_TB_TRAMOS		       SYNONYM		  PUBLIC
OT_SITIO_EQ_SQM 	       SYNONYM		  PUBLIC
OT_SITIO_SQM		       SYNONYM		  PUBLIC
OUTLINE 		       SYNONYM		  PUBLIC
OUTLN_PKG		       SYNONYM		  PUBLIC
OUT_P2_EXTERNOS 	       SYNONYM		  PUBLIC
OWA			       PACKAGE		  SYS
OWA			       SYNONYM		  PUBLIC
OWA_CACHE		       PACKAGE		  SYS
OWA_CACHE		       SYNONYM		  PUBLIC
OWA_COOKIE		       PACKAGE		  SYS
OWA_COOKIE		       SYNONYM		  PUBLIC
OWA_CUSTOM		       PACKAGE		  SYS
OWA_CUSTOM		       SYNONYM		  PUBLIC
OWA_GLOBAL		       SYNONYM		  PUBLIC
OWA_IMAGE		       PACKAGE		  SYS
OWA_IMAGE		       SYNONYM		  PUBLIC
OWA_INIT		       SYNONYM		  PUBLIC
OWA_OPT_LOCK		       PACKAGE		  SYS
OWA_OPT_LOCK		       SYNONYM		  PUBLIC
OWA_PATTERN		       PACKAGE		  SYS
OWA_PATTERN		       SYNONYM		  PUBLIC
OWA_SEC 		       PACKAGE		  SYS
OWA_SEC 		       SYNONYM		  PUBLIC
OWA_TEXT		       PACKAGE		  SYS
OWA_TEXT		       SYNONYM		  PUBLIC
OWA_UTIL		       PACKAGE		  SYS
OWA_UTIL		       SYNONYM		  PUBLIC
OWNER_CONEXION		       SYNONYM		  PUBLIC
P1			       SYNONYM		  PUBLIC
PALABRAS_CLAVES 	       SYNONYM		  PUBLIC
PALABRAS_CLAVES_BC	       SYNONYM		  PUBLIC
PALLET			       SYNONYM		  PUBLIC
PARAMETROS		       SYNONYM		  PUBLIC
PARAMETROS_POCKET	       SYNONYM		  PUBLIC
PARAM_LOG_MAXIMO_BAAN	       SYNONYM		  PUBLIC
PASITO			       SYNONYM		  PUBLIC
PASO			       SYNONYM		  PUBLIC
PASO1			       SYNONYM		  PUBLIC
PASO10			       SYNONYM		  PUBLIC
PASO2			       SYNONYM		  PUBLIC
PASO5_CITRIXSIPRO	       SYNONYM		  PUBLIC
PASO6			       SYNONYM		  PUBLIC
PASO7			       SYNONYM		  PUBLIC
PASO8			       SYNONYM		  PUBLIC
PASOEVEN		       SYNONYM		  PUBLIC
PASOHISTORICO		       SYNONYM		  PUBLIC
PASOMED 		       SYNONYM		  PUBLIC
PASOSINDI		       SYNONYM		  PUBLIC
PASOSQM 		       SYNONYM		  PUBLIC
PASO_ARANCEL		       SYNONYM		  PUBLIC
PASO_DIAG		       SYNONYM		  PUBLIC
PASO_EMPL_NULOS 	       SYNONYM		  PUBLIC
PASO_EVE_PEVT13 	       SYNONYM		  PUBLIC
PASO_EVE_PEVT14 	       SYNONYM		  PUBLIC
PASO_FUN		       SYNONYM		  PUBLIC
PASO_ITEM		       SYNONYM		  PUBLIC
PASO_OPCIONES		       SYNONYM		  PUBLIC
PASO_POCKET		       SYNONYM		  PUBLIC
PASO_SOIL		       SYNONYM		  PUBLIC
PASO_TB_T2_MEDICIONES	       SYNONYM		  PUBLIC
PASO_USUARIOS		       SYNONYM		  PUBLIC
PBA_TB_ACCID_MATERIAL	       SYNONYM		  PUBLIC
PBA_TB_ACCINSPECCIONES	       SYNONYM		  PUBLIC
PBA_TB_ACCIONES_ACCMAT	       SYNONYM		  PUBLIC
PBA_TB_ACCIONES_CUASIACC       SYNONYM		  PUBLIC
PBA_TB_ACCIONES_FOPER	       SYNONYM		  PUBLIC
PBA_TB_ACCIONES_INCIDEN        SYNONYM		  PUBLIC
PBA_TB_ACCIONES_REINSTRUCCION  SYNONYM		  PUBLIC
PBA_TB_ACTIVIDADES_ESE	       SYNONYM		  PUBLIC
PBA_TB_ACTIVIDAD_ETAPA	       SYNONYM		  PUBLIC
PBA_TB_ACTIVIDAD_PROC	       SYNONYM		  PUBLIC
PBA_TB_ANALISIS 	       SYNONYM		  PUBLIC
PBA_TB_ANALISIS_AREAS	       SYNONYM		  PUBLIC
PBA_TB_ANALISIS_CARGOS	       SYNONYM		  PUBLIC
PBA_TB_ASEO_ORDEN	       SYNONYM		  PUBLIC
PBA_TB_BLOQUEOS 	       SYNONYM		  PUBLIC
PBA_TB_CHARLAS		       SYNONYM		  PUBLIC
PBA_TB_CHARLA_ASISTS	       SYNONYM		  PUBLIC
PBA_TB_CHARLA_CLASIFIS	       SYNONYM		  PUBLIC
PBA_TB_CLASIFICACIONES	       SYNONYM		  PUBLIC
PBA_TB_COMITES		       SYNONYM		  PUBLIC
PBA_TB_COMITES_PARITARIOS      SYNONYM		  PUBLIC
PBA_TB_COM_ACTIV	       SYNONYM		  PUBLIC
PBA_TB_COM_MEDID	       SYNONYM		  PUBLIC
PBA_TB_COM_SUGERENCIAS	       SYNONYM		  PUBLIC
PBA_TB_CONFIG_AREAS	       SYNONYM		  PUBLIC
PBA_TB_CONTRATOS_ESE	       SYNONYM		  PUBLIC
PBA_TB_CONTROLEPPS	       SYNONYM		  PUBLIC
PBA_TB_CONTROL_RIESGOS	       SYNONYM		  PUBLIC
PBA_TB_CUASI_ACCIDENTES        SYNONYM		  PUBLIC
PBA_TB_DERECHOS_SABER	       SYNONYM		  PUBLIC
PBA_TB_DETALLE_INFORMES_ESE    SYNONYM		  PUBLIC
PBA_TB_DETINSPECCIONES	       SYNONYM		  PUBLIC
PBA_TB_EPP_ACTIVIDAD	       SYNONYM		  PUBLIC
PBA_TB_EPP_PROC 	       SYNONYM		  PUBLIC
PBA_TB_EQUIPOS_DER_SABER       SYNONYM		  PUBLIC
PBA_TB_ESCALA_INSPECCIONES     SYNONYM		  PUBLIC
PBA_TB_ESE		       SYNONYM		  PUBLIC
PBA_TB_ETAPAS_PROC	       SYNONYM		  PUBLIC
PBA_TB_ETAPA_ANALISIS	       SYNONYM		  PUBLIC
PBA_TB_EVALUACIONES	       SYNONYM		  PUBLIC
PBA_TB_EVAL_AC_MAT	       SYNONYM		  PUBLIC
PBA_TB_EVAL_ASEO_ORDEN	       SYNONYM		  PUBLIC
PBA_TB_EVAL_CONTROLES	       SYNONYM		  PUBLIC
PBA_TB_EVENTOS		       SYNONYM		  PUBLIC
PBA_TB_EVENTOS_ESE	       SYNONYM		  PUBLIC
PBA_TB_EVENTOS_REPORTS	       SYNONYM		  PUBLIC
PBA_TB_FOPERACIONALES	       SYNONYM		  PUBLIC
PBA_TB_GRUPOS_EVAL	       SYNONYM		  PUBLIC
PBA_TB_HHDOT		       SYNONYM		  PUBLIC
PBA_TB_HORAS_AJUSTE	       SYNONYM		  PUBLIC
PBA_TB_IMPLEMENTOS	       SYNONYM		  PUBLIC
PBA_TB_INCIDENTES	       SYNONYM		  PUBLIC
PBA_TB_INDUCCION_ESE	       SYNONYM		  PUBLIC
PBA_TB_INFORMES_ESE	       SYNONYM		  PUBLIC
PBA_TB_INSPECCIONES	       SYNONYM		  PUBLIC
PBA_TB_INV_ACC_MAT	       SYNONYM		  PUBLIC
PBA_TB_INV_ACC_PER	       SYNONYM		  PUBLIC
PBA_TB_MAE_SUSTANCIAS	       SYNONYM		  PUBLIC
PBA_TB_MAILS		       SYNONYM		  PUBLIC
PBA_TB_MAILS_PENDIENTES        SYNONYM		  PUBLIC
PBA_TB_MAILS_RESPALDO	       SYNONYM		  PUBLIC
PBA_TB_MEDICIONES_ESE	       SYNONYM		  PUBLIC
PBA_TB_MEDIDAS_PREV	       SYNONYM		  PUBLIC
PBA_TB_MEDIDAS_PROC	       SYNONYM		  PUBLIC
PBA_TB_OBSEVALS 	       SYNONYM		  PUBLIC
PBA_TB_OBS_GENERALES	       SYNONYM		  PUBLIC
PBA_TB_OBS_PLANEADAS	       SYNONYM		  PUBLIC
PBA_TB_OBS_RECS 	       SYNONYM		  PUBLIC
PBA_TB_OBS_WEB		       SYNONYM		  PUBLIC
PBA_TB_PELIGROS 	       SYNONYM		  PUBLIC
PBA_TB_PERMISOS 	       SYNONYM		  PUBLIC
PBA_TB_PERSONAL_APOYO	       SYNONYM		  PUBLIC
PBA_TB_PERSONAL_ESE	       SYNONYM		  PUBLIC
PBA_TB_PER_EVALUADO	       SYNONYM		  PUBLIC
PBA_TB_PER_INV_ACC_MAT	       SYNONYM		  PUBLIC
PBA_TB_PREGUNTAS_ASEO_ORDEN    SYNONYM		  PUBLIC
PBA_TB_PREVENCIONISTAS	       SYNONYM		  PUBLIC
PBA_TB_PROCEDIMIENTOS	       SYNONYM		  PUBLIC
PBA_TB_PROCEDIMIENTOS_AREAS    SYNONYM		  PUBLIC
PBA_TB_PROCEDIMIENTOS_CARGOS   SYNONYM		  PUBLIC
PBA_TB_PROGRAMAS	       SYNONYM		  PUBLIC
PBA_TB_PROGRAMAS_ESE	       SYNONYM		  PUBLIC
PBA_TB_RECOMENDACIONES	       SYNONYM		  PUBLIC
PBA_TB_REINSTRUCCION	       SYNONYM		  PUBLIC
PBA_TB_RES_COM_SUG	       SYNONYM		  PUBLIC
PBA_TB_REUNIONES_GENERALES     SYNONYM		  PUBLIC
PBA_TB_REUNION_ASISTS	       SYNONYM		  PUBLIC
PBA_TB_RIEGOS_DER_SABER        SYNONYM		  PUBLIC
PBA_TB_RIESGOS_ACTIVIDAD       SYNONYM		  PUBLIC
PBA_TB_RIESGO_PROC	       SYNONYM		  PUBLIC
PBA_TB_SECTORES 	       SYNONYM		  PUBLIC
PBA_TB_SUPERVISORES	       SYNONYM		  PUBLIC
PBA_TB_SUSTANCIAS_PELIGROSAS   SYNONYM		  PUBLIC
PBA_TB_TESTIGOS 	       SYNONYM		  PUBLIC
PBA_TB_USUARIOS 	       SYNONYM		  PUBLIC
PBSDE			       PACKAGE		  SYS
PBSDE			       SYNONYM		  PUBLIC
PCKE_TB_TEMPERATURAS	       SYNONYM		  PUBLIC
PCK_CONSUMO		       SYNONYM		  PUBLIC
PCK_CONSUMO_ANEXO	       SYNONYM		  PUBLIC
PCK_FUNCIONES_GENERALES_TEL    SYNONYM		  PUBLIC
PEDBAANWO		       SYNONYM		  PUBLIC
PEDBAANWPM		       SYNONYM		  PUBLIC
PEDIDOS_DUPLICADOS	       SYNONYM		  PUBLIC
PENDING_CHECK_INS	       SYNONYM		  PUBLIC
PENDING_CHECK_OUTS	       SYNONYM		  PUBLIC
PERMISOS_FORO		       SYNONYM		  PUBLIC
PERMISOS_PUB_SEC	       SYNONYM		  PUBLIC
PERMISOS_PUB_SEC_BC	       SYNONYM		  PUBLIC
PERSONAL		       SYNONYM		  PUBLIC
PERSONAL_CASINO 	       SYNONYM		  PUBLIC
PFAPP			       SYNONYM		  PUBLIC
PFAPP_ROLE		       SYNONYM		  PUBLIC
PFCONTROL		       SYNONYM		  PUBLIC
PFERRORLOG		       SYNONYM		  PUBLIC
PFERRORMSG		       SYNONYM		  PUBLIC
PFPROF			       SYNONYM		  PUBLIC
PFPROF_COL		       SYNONYM		  PUBLIC
PFPROF_CTRL		       SYNONYM		  PUBLIC
PFPROF_WIN		       SYNONYM		  PUBLIC
PFSEC_COL		       SYNONYM		  PUBLIC
PFSEC_DB		       SYNONYM		  PUBLIC
PFUSER			       SYNONYM		  PUBLIC
PFUSER_COL		       SYNONYM		  PUBLIC
PFUSER_CTRL		       SYNONYM		  PUBLIC
PFUSER_DB		       SYNONYM		  PUBLIC
PFUSER_PREF		       SYNONYM		  PUBLIC
PFUSER_PROF		       SYNONYM		  PUBLIC
PFUSER_WIN		       SYNONYM		  PUBLIC
PFWINDOW		       SYNONYM		  PUBLIC
PHRASES 		       SYNONYM		  PUBLIC
PJE_TB_ACCESOS		       SYNONYM		  PUBLIC
PJE_TB_AGENCIAS 	       SYNONYM		  PUBLIC
PJE_TB_AUTORIZACIONES	       SYNONYM		  PUBLIC
PJE_TB_CIUDADES 	       SYNONYM		  PUBLIC
PJE_TB_EMPRESAS 	       SYNONYM		  PUBLIC
PJE_TB_NOMINAS		       SYNONYM		  PUBLIC
PJE_TB_NOMINA_TEMPORAL	       SYNONYM		  PUBLIC
PJE_TB_USUARIOS 	       SYNONYM		  PUBLIC
PJE_TB_VALES		       SYNONYM		  PUBLIC
PJE_TB_VALOR_PASAJE	       SYNONYM		  PUBLIC
PKG_AVISOS_CONTRATOS	       SYNONYM		  PUBLIC
PKG_CAL_FORMULA 	       SYNONYM		  PUBLIC
PKG_CONTROL_ISAPRE	       SYNONYM		  PUBLIC
PKG_GENERAPON_CLASE	       SYNONYM		  PUBLIC
PKG_GENERAPON_RESUMEN	       SYNONYM		  PUBLIC
PKG_GENERAPON_RESUMENCAT       SYNONYM		  PUBLIC
PKG_GENERAPON_RESUMENCAT_DET   SYNONYM		  PUBLIC
PKG_GENERAR_RESUMEN	       SYNONYM		  PUBLIC
PKG_GENERA_DURACION_CLASE      SYNONYM		  PUBLIC
PKG_GENERA_RESUMENCAT	       SYNONYM		  PUBLIC
PKG_GENERA_RESUMENCAT_DET      SYNONYM		  PUBLIC
PKG_GENERA_RESUMENCAT_DET_OD   SYNONYM		  PUBLIC
PKG_GENERA_RESUMENCAT_OD       SYNONYM		  PUBLIC
PKG_GENERA_RESUMENFASE	       SYNONYM		  PUBLIC
PKG_GLOBAL		       SYNONYM		  PUBLIC
PKG_ISA_BAAN_V		       SYNONYM		  PUBLIC
PKG_LABORATORIO 	       SYNONYM		  PUBLIC
PKG_PARTNER		       SYNONYM		  PUBLIC
PKG_SMX_RES_ANALISIS	       SYNONYM		  PUBLIC
PKG_SPL_AGREGAR_HORA	       SYNONYM		  PUBLIC
PKG_SPL_AGREGAR_MEDICIONES     SYNONYM		  PUBLIC
PKG_SPL_ARRASTRE_MEDICIONES    SYNONYM		  PUBLIC
PKG_SPL_AUDITORIA	       SYNONYM		  PUBLIC
PKG_SPL_CARGAR_TURNOS	       SYNONYM		  PUBLIC
PKG_SPL_CIERRA_DIA	       SYNONYM		  PUBLIC
PKG_SPL_FFCC		       SYNONYM		  PUBLIC
PKG_SPL_GRABAR_MEDICIONES      SYNONYM		  PUBLIC
PKG_SPL_MEDICIONES	       SYNONYM		  PUBLIC
PKG_SPL_RESUMENES_ANUAL        SYNONYM		  PUBLIC
PKG_SPL_RESUMENES_ANUALES      SYNONYM		  PUBLIC
PKG_SPL_RESUMENES_DIARIOS      SYNONYM		  PUBLIC
PKG_SPL_RESUMENES_MENSUALES    SYNONYM		  PUBLIC
PK_CANCHA_ALMACEN	       SYNONYM		  PUBLIC
PK_CANCHA_ANALISIS	       SYNONYM		  PUBLIC
PK_CANCHA_AREAS 	       SYNONYM		  PUBLIC
PK_CANCHA_BALANCE	       SYNONYM		  PUBLIC
PK_CANCHA_BALANCE_PLANTAS      SYNONYM		  PUBLIC
PK_CANCHA_BASCULA	       SYNONYM		  PUBLIC
PK_CANCHA_CALIDAD	       SYNONYM		  PUBLIC
PK_CANCHA_CALIDAD2	       SYNONYM		  PUBLIC
PK_CANCHA_CERTIFICADOS	       SYNONYM		  PUBLIC
PK_CANCHA_CGREFCODES	       SYNONYM		  PUBLIC
PK_CANCHA_CIERRE	       SYNONYM		  PUBLIC
PK_CANCHA_CLIENTE	       SYNONYM		  PUBLIC
PK_CANCHA_CLIENTE_ESP	       SYNONYM		  PUBLIC
PK_CANCHA_COMEX 	       SYNONYM		  PUBLIC
PK_CANCHA_CONCEPTO	       SYNONYM		  PUBLIC
PK_CANCHA_CONCEPTO_AJUSTE      SYNONYM		  PUBLIC
PK_CANCHA_CONTROL_INTERNO      SYNONYM		  PUBLIC
PK_CANCHA_DESPACHO_NAVES       SYNONYM		  PUBLIC
PK_CANCHA_DETCONCEPTO	       SYNONYM		  PUBLIC
PK_CANCHA_DOCUMENTO	       SYNONYM		  PUBLIC
PK_CANCHA_EJECUTOR_FAENA       SYNONYM		  PUBLIC
PK_CANCHA_ENVASE	       SYNONYM		  PUBLIC
PK_CANCHA_ESPECIFICACIONES     SYNONYM		  PUBLIC
PK_CANCHA_ESPECIFICACIONES_CLI SYNONYM		  PUBLIC
PK_CANCHA_FACTOR	       SYNONYM		  PUBLIC
PK_CANCHA_FACTORES_CARROS      SYNONYM		  PUBLIC
PK_CANCHA_FILLOCPTA	       SYNONYM		  PUBLIC
PK_CANCHA_GRUPO_LOTE	       SYNONYM		  PUBLIC
PK_CANCHA_GUIA		       SYNONYM		  PUBLIC
PK_CANCHA_INF_NAVES	       SYNONYM		  PUBLIC
